image,label
images/188.jpg,asimina_triloba
images/189.jpg,catalpa_speciosa
images/190.jpg,ptelea_trifoliata
images/191.jpg,cercis_canadensis
images/192.jpg,broussonettia_papyrifera
images/193.jpg,prunus_virginiana
images/194.jpg,ptelea_trifoliata
images/195.jpg,prunus_virginiana
images/196.jpg,prunus_virginiana
images/197.jpg,ptelea_trifoliata
images/198.jpg,ulmus_pumila
images/199.jpg,eucommia_ulmoides
images/200.jpg,ptelea_trifoliata
images/201.jpg,prunus_virginiana
images/202.jpg,acer_palmatum
images/203.jpg,juglans_cinerea
images/204.jpg,quercus_montana
images/205.jpg,acer_rubrum
images/206.jpg,quercus_muehlenbergii
images/207.jpg,ptelea_trifoliata
images/208.jpg,broussonettia_papyrifera
images/209.jpg,ptelea_trifoliata
images/210.jpg,koelreuteria_paniculata
images/211.jpg,quercus_muehlenbergii
images/212.jpg,juglans_cinerea
images/213.jpg,diospyros_virginiana
images/214.jpg,diospyros_virginiana
images/215.jpg,koelreuteria_paniculata
images/216.jpg,liriodendron_tulipifera
images/217.jpg,quercus_muehlenbergii
images/218.jpg,broussonettia_papyrifera
images/219.jpg,juglans_cinerea
images/220.jpg,asimina_triloba
images/221.jpg,prunus_virginiana
images/222.jpg,koelreuteria_paniculata
images/223.jpg,ulmus_pumila
images/224.jpg,maclura_pomifera
images/225.jpg,ptelea_trifoliata
images/226.jpg,prunus_virginiana
images/227.jpg,styrax_japonica
images/228.jpg,broussonettia_papyrifera
images/229.jpg,acer_palmatum
images/230.jpg,quercus_montana
images/231.jpg,ptelea_trifoliata
images/232.jpg,ulmus_pumila
images/233.jpg,ulmus_pumila
images/234.jpg,prunus_virginiana
images/235.jpg,malus_pumila
images/236.jpg,prunus_sargentii
images/237.jpg,quercus_muehlenbergii
images/238.jpg,juglans_cinerea
images/239.jpg,koelreuteria_paniculata
images/240.jpg,juglans_cinerea
images/241.jpg,juglans_cinerea
images/242.jpg,ulmus_pumila
images/243.jpg,broussonettia_papyrifera
images/244.jpg,koelreuteria_paniculata
images/245.jpg,malus_pumila
images/246.jpg,juglans_cinerea
images/247.jpg,prunus_virginiana
images/248.jpg,broussonettia_papyrifera
images/249.jpg,acer_rubrum
images/250.jpg,ulmus_rubra
images/251.jpg,cercis_canadensis
images/252.jpg,acer_rubrum
images/253.jpg,quercus_montana
images/254.jpg,cercis_canadensis
images/255.jpg,styrax_japonica
images/256.jpg,maclura_pomifera
images/257.jpg,prunus_sargentii
images/258.jpg,ulmus_pumila
images/259.jpg,cornus_mas
images/260.jpg,cryptomeria_japonica
images/261.jpg,abies_concolor
images/262.jpg,magnolia_virginiana
images/263.jpg,abies_concolor
images/264.jpg,koelreuteria_paniculata
images/265.jpg,ulmus_pumila
images/266.jpg,styrax_japonica
images/267.jpg,eucommia_ulmoides
images/268.jpg,juglans_cinerea
images/269.jpg,ulmus_pumila
images/270.jpg,malus_pumila
images/271.jpg,cercis_canadensis
images/272.jpg,quercus_montana
images/273.jpg,magnolia_virginiana
images/274.jpg,eucommia_ulmoides
images/275.jpg,abies_concolor
images/276.jpg,diospyros_virginiana
images/277.jpg,quercus_muehlenbergii
images/278.jpg,cercis_canadensis
images/279.jpg,malus_pumila
images/280.jpg,broussonettia_papyrifera
images/281.jpg,koelreuteria_paniculata
images/282.jpg,liriodendron_tulipifera
images/283.jpg,liriodendron_tulipifera
images/284.jpg,malus_pumila
images/285.jpg,acer_rubrum
images/286.jpg,styrax_japonica
images/287.jpg,diospyros_virginiana
images/288.jpg,maclura_pomifera
images/289.jpg,diospyros_virginiana
images/290.jpg,quercus_montana
images/291.jpg,magnolia_virginiana
images/292.jpg,broussonettia_papyrifera
images/293.jpg,koelreuteria_paniculata
images/294.jpg,juglans_cinerea
images/295.jpg,abies_concolor
images/296.jpg,broussonettia_papyrifera
images/297.jpg,quercus_montana
images/298.jpg,ostrya_virginiana
images/299.jpg,catalpa_speciosa
images/300.jpg,asimina_triloba
images/301.jpg,diospyros_virginiana
images/302.jpg,maclura_pomifera
images/303.jpg,prunus_virginiana
images/304.jpg,ostrya_virginiana
images/305.jpg,ulmus_rubra
images/306.jpg,maclura_pomifera
images/307.jpg,cryptomeria_japonica
images/308.jpg,cercis_canadensis
images/309.jpg,quercus_muehlenbergii
images/310.jpg,acer_rubrum
images/311.jpg,magnolia_acuminata
images/312.jpg,ilex_opaca
images/313.jpg,broussonettia_papyrifera
images/314.jpg,abies_concolor
images/315.jpg,cornus_mas
images/316.jpg,cornus_mas
images/317.jpg,broussonettia_papyrifera
images/318.jpg,ptelea_trifoliata
images/319.jpg,ulmus_pumila
images/320.jpg,ptelea_trifoliata
images/321.jpg,cercis_canadensis
images/322.jpg,diospyros_virginiana
images/323.jpg,acer_palmatum
images/324.jpg,acer_negundo
images/325.jpg,ulmus_pumila
images/326.jpg,acer_negundo
images/327.jpg,eucommia_ulmoides
images/328.jpg,quercus_montana
images/329.jpg,cryptomeria_japonica
images/330.jpg,acer_palmatum
images/331.jpg,liriodendron_tulipifera
images/332.jpg,ulmus_rubra
images/333.jpg,fraxinus_nigra
images/334.jpg,tilia_cordata
images/335.jpg,cryptomeria_japonica
images/336.jpg,broussonettia_papyrifera
images/337.jpg,pyrus_calleryana
images/338.jpg,ulmus_pumila
images/339.jpg,acer_negundo
images/340.jpg,acer_rubrum
images/341.jpg,quercus_montana
images/342.jpg,koelreuteria_paniculata
images/343.jpg,prunus_virginiana
images/344.jpg,picea_abies
images/345.jpg,maclura_pomifera
images/346.jpg,ulmus_rubra
images/347.jpg,cercis_canadensis
images/348.jpg,cercis_canadensis
images/349.jpg,ptelea_trifoliata
images/350.jpg,quercus_muehlenbergii
images/351.jpg,chionanthus_virginicus
images/352.jpg,ostrya_virginiana
images/353.jpg,tilia_cordata
images/354.jpg,diospyros_virginiana
images/355.jpg,maclura_pomifera
images/356.jpg,abies_concolor
images/357.jpg,abies_concolor
images/358.jpg,eucommia_ulmoides
images/359.jpg,ulmus_rubra
images/360.jpg,ulmus_rubra
images/361.jpg,cercis_canadensis
images/362.jpg,styrax_japonica
images/363.jpg,carpinus_caroliniana
images/364.jpg,cercis_canadensis
images/365.jpg,zelkova_serrata
images/366.jpg,malus_pumila
images/367.jpg,cryptomeria_japonica
images/368.jpg,prunus_virginiana
images/369.jpg,ptelea_trifoliata
images/370.jpg,zelkova_serrata
images/371.jpg,broussonettia_papyrifera
images/372.jpg,ulmus_pumila
images/373.jpg,staphylea_trifolia
images/374.jpg,cercis_canadensis
images/375.jpg,ulmus_pumila
images/376.jpg,tilia_cordata
images/377.jpg,acer_rubrum
images/378.jpg,eucommia_ulmoides
images/379.jpg,styrax_japonica
images/380.jpg,prunus_sargentii
images/381.jpg,liriodendron_tulipifera
images/382.jpg,quercus_montana
images/383.jpg,acer_palmatum
images/384.jpg,quercus_montana
images/385.jpg,aesculus_pavi
images/386.jpg,maclura_pomifera
images/387.jpg,cercis_canadensis
images/388.jpg,diospyros_virginiana
images/389.jpg,koelreuteria_paniculata
images/390.jpg,ptelea_trifoliata
images/391.jpg,prunus_sargentii
images/392.jpg,juglans_cinerea
images/393.jpg,taxodium_distichum
images/394.jpg,carya_tomentosa
images/395.jpg,tilia_cordata
images/396.jpg,quercus_montana
images/397.jpg,picea_pungens
images/398.jpg,asimina_triloba
images/399.jpg,juglans_cinerea
images/400.jpg,koelreuteria_paniculata
images/401.jpg,carya_glabra
images/402.jpg,cornus_mas
images/403.jpg,acer_rubrum
images/404.jpg,ulmus_rubra
images/405.jpg,maclura_pomifera
images/406.jpg,magnolia_virginiana
images/407.jpg,maclura_pomifera
images/408.jpg,quercus_macrocarpa
images/409.jpg,carya_cordiformis
images/410.jpg,magnolia_virginiana
images/411.jpg,prunus_sargentii
images/412.jpg,acer_negundo
images/413.jpg,chionanthus_virginicus
images/414.jpg,cornus_mas
images/415.jpg,quercus_muehlenbergii
images/416.jpg,quercus_montana
images/417.jpg,fraxinus_nigra
images/418.jpg,picea_pungens
images/419.jpg,abies_concolor
images/420.jpg,abies_concolor
images/421.jpg,prunus_sargentii
images/422.jpg,broussonettia_papyrifera
images/423.jpg,aesculus_pavi
images/424.jpg,cornus_mas
images/425.jpg,acer_rubrum
images/426.jpg,malus_pumila
images/427.jpg,fraxinus_nigra
images/428.jpg,ostrya_virginiana
images/429.jpg,picea_abies
images/430.jpg,catalpa_speciosa
images/431.jpg,prunus_virginiana
images/432.jpg,carya_cordiformis
images/433.jpg,styrax_japonica
images/434.jpg,staphylea_trifolia
images/435.jpg,cryptomeria_japonica
images/436.jpg,staphylea_trifolia
images/437.jpg,carya_tomentosa
images/438.jpg,magnolia_acuminata
images/439.jpg,staphylea_trifolia
images/440.jpg,pyrus_calleryana
images/441.jpg,ptelea_trifoliata
images/442.jpg,prunus_sargentii
images/443.jpg,liriodendron_tulipifera
images/444.jpg,ulmus_pumila
images/445.jpg,quercus_montana
images/446.jpg,tilia_cordata
images/447.jpg,ilex_opaca
images/448.jpg,maclura_pomifera
images/449.jpg,diospyros_virginiana
images/450.jpg,ulmus_pumila
images/451.jpg,styrax_japonica
images/452.jpg,carya_tomentosa
images/453.jpg,abies_concolor
images/454.jpg,prunus_sargentii
images/455.jpg,acer_palmatum
images/456.jpg,acer_rubrum
images/457.jpg,acer_palmatum
images/458.jpg,ulmus_pumila
images/459.jpg,ptelea_trifoliata
images/460.jpg,maclura_pomifera
images/461.jpg,cryptomeria_japonica
images/462.jpg,pyrus_calleryana
images/463.jpg,koelreuteria_paniculata
images/464.jpg,catalpa_bignonioides
images/465.jpg,broussonettia_papyrifera
images/466.jpg,picea_pungens
images/467.jpg,abies_concolor
images/468.jpg,quercus_muehlenbergii
images/469.jpg,prunus_sargentii
images/470.jpg,prunus_virginiana
images/471.jpg,carya_tomentosa
images/472.jpg,diospyros_virginiana
images/473.jpg,quercus_muehlenbergii
images/474.jpg,fraxinus_nigra
images/475.jpg,prunus_sargentii
images/476.jpg,zelkova_serrata
images/477.jpg,asimina_triloba
images/478.jpg,magnolia_virginiana
images/479.jpg,cercis_canadensis
images/480.jpg,aesculus_pavi
images/481.jpg,cryptomeria_japonica
images/482.jpg,aesculus_pavi
images/483.jpg,tsuga_canadensis
images/484.jpg,staphylea_trifolia
images/485.jpg,populus_tremuloides
images/486.jpg,juglans_cinerea
images/487.jpg,tilia_cordata
images/488.jpg,staphylea_trifolia
images/489.jpg,diospyros_virginiana
images/490.jpg,aesculus_pavi
images/491.jpg,catalpa_speciosa
images/492.jpg,tilia_cordata
images/493.jpg,carya_cordiformis
images/494.jpg,magnolia_denudata
images/495.jpg,cercis_canadensis
images/496.jpg,acer_rubrum
images/497.jpg,ulmus_rubra
images/498.jpg,fraxinus_nigra
images/499.jpg,prunus_sargentii
images/500.jpg,prunus_virginiana
images/501.jpg,ulmus_rubra
images/502.jpg,chionanthus_virginicus
images/503.jpg,staphylea_trifolia
images/504.jpg,magnolia_denudata
images/505.jpg,crataegus_viridis
images/506.jpg,asimina_triloba
images/507.jpg,staphylea_trifolia
images/508.jpg,populus_tremuloides
images/509.jpg,picea_abies
images/510.jpg,tilia_cordata
images/511.jpg,picea_pungens
images/512.jpg,carya_tomentosa
images/513.jpg,tsuga_canadensis
images/514.jpg,catalpa_bignonioides
images/515.jpg,acer_rubrum
images/516.jpg,picea_abies
images/517.jpg,quercus_macrocarpa
images/518.jpg,styrax_japonica
images/519.jpg,cornus_mas
images/520.jpg,maclura_pomifera
images/521.jpg,tilia_cordata
images/522.jpg,populus_deltoides
images/523.jpg,quercus_macrocarpa
images/524.jpg,maclura_pomifera
images/525.jpg,eucommia_ulmoides
images/526.jpg,eucommia_ulmoides
images/527.jpg,juglans_cinerea
images/528.jpg,ulmus_pumila
images/529.jpg,magnolia_virginiana
images/530.jpg,ostrya_virginiana
images/531.jpg,ulmus_americana
images/532.jpg,cercis_canadensis
images/533.jpg,ilex_opaca
images/534.jpg,ulmus_rubra
images/535.jpg,zelkova_serrata
images/536.jpg,tsuga_canadensis
images/537.jpg,pinus_bungeana
images/538.jpg,prunus_virginiana
images/539.jpg,cornus_florida
images/540.jpg,ulmus_americana
images/541.jpg,prunus_sargentii
images/542.jpg,broussonettia_papyrifera
images/543.jpg,prunus_sargentii
images/544.jpg,ulmus_rubra
images/545.jpg,acer_palmatum
images/546.jpg,pinus_densiflora
images/547.jpg,tilia_cordata
images/548.jpg,abies_concolor
images/549.jpg,maclura_pomifera
images/550.jpg,acer_negundo
images/551.jpg,cercis_canadensis
images/552.jpg,asimina_triloba
images/553.jpg,carya_tomentosa
images/554.jpg,taxodium_distichum
images/555.jpg,styrax_japonica
images/556.jpg,prunus_virginiana
images/557.jpg,ulmus_rubra
images/558.jpg,prunus_virginiana
images/559.jpg,staphylea_trifolia
images/560.jpg,ulmus_rubra
images/561.jpg,morus_alba
images/562.jpg,juglans_cinerea
images/563.jpg,carpinus_caroliniana
images/564.jpg,ilex_opaca
images/565.jpg,cercis_canadensis
images/566.jpg,ulmus_rubra
images/567.jpg,koelreuteria_paniculata
images/568.jpg,carya_cordiformis
images/569.jpg,maclura_pomifera
images/570.jpg,quercus_montana
images/571.jpg,prunus_virginiana
images/572.jpg,magnolia_virginiana
images/573.jpg,quercus_velutina
images/574.jpg,koelreuteria_paniculata
images/575.jpg,quercus_muehlenbergii
images/576.jpg,malus_pumila
images/577.jpg,prunus_sargentii
images/578.jpg,ptelea_trifoliata
images/579.jpg,cryptomeria_japonica
images/580.jpg,ulmus_americana
images/581.jpg,taxodium_distichum
images/582.jpg,cryptomeria_japonica
images/583.jpg,acer_rubrum
images/584.jpg,juglans_cinerea
images/585.jpg,pinus_parviflora
images/586.jpg,acer_palmatum
images/587.jpg,picea_pungens
images/588.jpg,cercis_canadensis
images/589.jpg,crataegus_viridis
images/590.jpg,malus_pumila
images/591.jpg,broussonettia_papyrifera
images/592.jpg,maclura_pomifera
images/593.jpg,magnolia_virginiana
images/594.jpg,prunus_sargentii
images/595.jpg,ulmus_americana
images/596.jpg,pinus_bungeana
images/597.jpg,ostrya_virginiana
images/598.jpg,ilex_opaca
images/599.jpg,cercis_canadensis
images/600.jpg,ulmus_pumila
images/601.jpg,broussonettia_papyrifera
images/602.jpg,magnolia_virginiana
images/603.jpg,ulmus_rubra
images/604.jpg,juglans_cinerea
images/605.jpg,ulmus_pumila
images/606.jpg,cornus_florida
images/607.jpg,ptelea_trifoliata
images/608.jpg,catalpa_bignonioides
images/609.jpg,carpinus_caroliniana
images/610.jpg,cryptomeria_japonica
images/611.jpg,salix_caroliniana
images/612.jpg,carpinus_caroliniana
images/613.jpg,maclura_pomifera
images/614.jpg,eucommia_ulmoides
images/615.jpg,diospyros_virginiana
images/616.jpg,juglans_cinerea
images/617.jpg,broussonettia_papyrifera
images/618.jpg,magnolia_virginiana
images/619.jpg,platanus_occidentalis
images/620.jpg,acer_saccharum
images/621.jpg,cornus_mas
images/622.jpg,pinus_flexilis
images/623.jpg,pinus_bungeana
images/624.jpg,quercus_montana
images/625.jpg,tilia_cordata
images/626.jpg,ulmus_rubra
images/627.jpg,catalpa_bignonioides
images/628.jpg,quercus_macrocarpa
images/629.jpg,maclura_pomifera
images/630.jpg,maclura_pomifera
images/631.jpg,magnolia_denudata
images/632.jpg,ilex_opaca
images/633.jpg,acer_palmatum
images/634.jpg,cryptomeria_japonica
images/635.jpg,koelreuteria_paniculata
images/636.jpg,aesculus_pavi
images/637.jpg,carya_glabra
images/638.jpg,quercus_montana
images/639.jpg,broussonettia_papyrifera
images/640.jpg,cryptomeria_japonica
images/641.jpg,pinus_parviflora
images/642.jpg,ulmus_pumila
images/643.jpg,ptelea_trifoliata
images/644.jpg,carya_glabra
images/645.jpg,asimina_triloba
images/646.jpg,tilia_cordata
images/647.jpg,tsuga_canadensis
images/648.jpg,maclura_pomifera
images/649.jpg,koelreuteria_paniculata
images/650.jpg,populus_tremuloides
images/651.jpg,cornus_mas
images/652.jpg,magnolia_acuminata
images/653.jpg,eucommia_ulmoides
images/654.jpg,gleditsia_triacanthos
images/655.jpg,broussonettia_papyrifera
images/656.jpg,pyrus_calleryana
images/657.jpg,chionanthus_virginicus
images/658.jpg,magnolia_virginiana
images/659.jpg,quercus_alba
images/660.jpg,magnolia_denudata
images/661.jpg,catalpa_speciosa
images/662.jpg,pyrus_calleryana
images/663.jpg,broussonettia_papyrifera
images/664.jpg,carpinus_caroliniana
images/665.jpg,liriodendron_tulipifera
images/666.jpg,quercus_montana
images/667.jpg,tsuga_canadensis
images/668.jpg,catalpa_bignonioides
images/669.jpg,malus_pumila
images/670.jpg,cercis_canadensis
images/671.jpg,picea_abies
images/672.jpg,asimina_triloba
images/673.jpg,catalpa_speciosa
images/674.jpg,prunus_sargentii
images/675.jpg,picea_pungens
images/676.jpg,picea_abies
images/677.jpg,taxodium_distichum
images/678.jpg,aesculus_pavi
images/679.jpg,diospyros_virginiana
images/680.jpg,populus_tremuloides
images/681.jpg,acer_palmatum
images/682.jpg,populus_deltoides
images/683.jpg,magnolia_denudata
images/684.jpg,chionanthus_virginicus
images/685.jpg,acer_rubrum
images/686.jpg,carya_tomentosa
images/687.jpg,pinus_bungeana
images/688.jpg,pyrus_calleryana
images/689.jpg,magnolia_virginiana
images/690.jpg,maclura_pomifera
images/691.jpg,ulmus_pumila
images/692.jpg,cornus_mas
images/693.jpg,maclura_pomifera
images/694.jpg,pinus_bungeana
images/695.jpg,koelreuteria_paniculata
images/696.jpg,cryptomeria_japonica
images/697.jpg,koelreuteria_paniculata
images/698.jpg,catalpa_bignonioides
images/699.jpg,ostrya_virginiana
images/700.jpg,chionanthus_virginicus
images/701.jpg,malus_pumila
images/702.jpg,ostrya_virginiana
images/703.jpg,platanus_occidentalis
images/704.jpg,carpinus_caroliniana
images/705.jpg,prunus_virginiana
images/706.jpg,tilia_cordata
images/707.jpg,cornus_mas
images/708.jpg,prunus_sargentii
images/709.jpg,zelkova_serrata
images/710.jpg,morus_alba
images/711.jpg,ostrya_virginiana
images/712.jpg,quercus_velutina
images/713.jpg,prunus_subhirtella
images/714.jpg,ulmus_americana
images/715.jpg,picea_pungens
images/716.jpg,carpinus_caroliniana
images/717.jpg,ulmus_americana
images/718.jpg,asimina_triloba
images/719.jpg,quercus_montana
images/720.jpg,pseudolarix_amabilis
images/721.jpg,picea_pungens
images/722.jpg,maclura_pomifera
images/723.jpg,ostrya_virginiana
images/724.jpg,ilex_opaca
images/725.jpg,fraxinus_nigra
images/726.jpg,catalpa_speciosa
images/727.jpg,malus_pumila
images/728.jpg,prunus_subhirtella
images/729.jpg,ptelea_trifoliata
images/730.jpg,liriodendron_tulipifera
images/731.jpg,pinus_densiflora
images/732.jpg,magnolia_virginiana
images/733.jpg,aesculus_pavi
images/734.jpg,koelreuteria_paniculata
images/735.jpg,prunus_subhirtella
images/736.jpg,ulmus_rubra
images/737.jpg,cercis_canadensis
images/738.jpg,quercus_velutina
images/739.jpg,carya_tomentosa
images/740.jpg,broussonettia_papyrifera
images/741.jpg,stewartia_pseudocamellia
images/742.jpg,malus_pumila
images/743.jpg,ptelea_trifoliata
images/744.jpg,carpinus_caroliniana
images/745.jpg,abies_concolor
images/746.jpg,morus_alba
images/747.jpg,tsuga_canadensis
images/748.jpg,chionanthus_virginicus
images/749.jpg,gleditsia_triacanthos
images/750.jpg,quercus_montana
images/751.jpg,broussonettia_papyrifera
images/752.jpg,acer_rubrum
images/753.jpg,crataegus_viridis
images/754.jpg,staphylea_trifolia
images/755.jpg,acer_saccharum
images/756.jpg,acer_rubrum
images/757.jpg,quercus_muehlenbergii
images/758.jpg,liriodendron_tulipifera
images/759.jpg,fraxinus_nigra
images/760.jpg,quercus_muehlenbergii
images/761.jpg,magnolia_acuminata
images/762.jpg,cercis_canadensis
images/763.jpg,eucommia_ulmoides
images/764.jpg,pinus_densiflora
images/765.jpg,prunus_virginiana
images/766.jpg,picea_abies
images/767.jpg,catalpa_bignonioides
images/768.jpg,pyrus_calleryana
images/769.jpg,styrax_japonica
images/770.jpg,styrax_japonica
images/771.jpg,staphylea_trifolia
images/772.jpg,magnolia_denudata
images/773.jpg,ulmus_pumila
images/774.jpg,prunus_virginiana
images/775.jpg,magnolia_denudata
images/776.jpg,populus_tremuloides
images/777.jpg,ilex_opaca
images/778.jpg,ulmus_pumila
images/779.jpg,populus_tremuloides
images/780.jpg,populus_deltoides
images/781.jpg,chionanthus_virginicus
images/782.jpg,quercus_stellata
images/783.jpg,pinus_bungeana
images/784.jpg,platanus_occidentalis
images/785.jpg,stewartia_pseudocamellia
images/786.jpg,acer_negundo
images/787.jpg,ostrya_virginiana
images/788.jpg,maclura_pomifera
images/789.jpg,maclura_pomifera
images/790.jpg,ostrya_virginiana
images/791.jpg,pinus_rigida
images/792.jpg,prunus_sargentii
images/793.jpg,populus_tremuloides
images/794.jpg,ilex_opaca
images/795.jpg,catalpa_bignonioides
images/796.jpg,quercus_velutina
images/797.jpg,carya_cordiformis
images/798.jpg,salix_nigra
images/799.jpg,acer_saccharum
images/800.jpg,gleditsia_triacanthos
images/801.jpg,platanus_occidentalis
images/802.jpg,maclura_pomifera
images/803.jpg,catalpa_speciosa
images/804.jpg,pinus_rigida
images/805.jpg,carya_tomentosa
images/806.jpg,abies_concolor
images/807.jpg,taxodium_distichum
